-0.038083,0.0060221,0.68348,0.54301,-1,-0.033545,0.0045383,0.68615,0.53242,-1
-0.033545,0.0045383,0.68615,0.53242,1,-0.032494,0.001051,0.68677,0.50751,-1
-0.032494,0.001051,0.68677,0.50751,-1,-0.032931,-0.00043713,0.68651,0.49688,-1
-0.032931,-0.00043713,0.68651,0.49688,1,-0.034856,-0.0019249,0.68538,0.48625,-1
-0.034856,-0.0019249,0.68538,0.48625,1,-0.038267,-0.0034113,0.68337,0.47563,-1
-0.038267,-0.0034113,0.68337,0.47563,1,-0.043162,-0.0048948,0.68049,0.46504,-1
-0.043162,-0.0048948,0.68049,0.46504,1,-0.051536,-0.0083739,0.67557,0.44019,-1
-0.051536,-0.0083739,0.67557,0.44019,-1,-0.06138,-0.0098441,0.66978,0.42969,-1
-0.06138,-0.0098441,0.66978,0.42969,1,-0.072682,-0.011302,0.66313,0.41927,-1
-0.072682,-0.011302,0.66313,0.41927,1,-0.085424,-0.012743,0.65563,0.40898,-1
-0.085424,-0.012743,0.65563,0.40898,1,-0.099585,-0.014161,0.6473,0.39885,-1
-0.099585,-0.014161,0.6473,0.39885,1,-0.11514,-0.01555,0.63816,0.38893,-1
-0.11514,-0.01555,0.63816,0.38893,1,-0.13404,-0.018903,0.62704,0.36498,-1
-0.13404,-0.018903,0.62704,0.36498,-1,-0.15424,-0.020203,0.61515,0.35569,-1
-0.15424,-0.020203,0.61515,0.35569,1,-0.17768,-0.02344,0.60136,0.33257,-1
-0.17768,-0.02344,0.60136,0.33257,-1,-0.20427,-0.026593,0.58572,0.31005,-1
-0.20427,-0.026593,0.58572,0.31005,-1,-0.23391,-0.029638,0.56829,0.2883,-1
-0.23391,-0.029638,0.56829,0.2883,-1,-0.26646,-0.032548,0.54914,0.26752,-1
-0.26646,-0.032548,0.54914,0.26752,-1,-0.29975,-0.033291,0.52956,0.26221,-1
-0.29975,-0.033291,0.52956,0.26221,1,-0.3356,-0.035846,0.50847,0.24396,-1
-0.3356,-0.035846,0.50847,0.24396,-1,-0.37178,-0.036183,0.48719,0.24155,-1
-0.37178,-0.036183,0.48719,0.24155,1,-0.41006,-0.038282,0.46467,0.22656,-1
-0.41006,-0.038282,0.46467,0.22656,-1,-0.44818,-0.038117,0.44225,0.22773,-1
-0.44818,-0.038117,0.44225,0.22773,1,-0.48586,-0.037678,0.42008,0.23087,-1
-0.48586,-0.037678,0.42008,0.23087,1,-0.52282,-0.036961,0.39834,0.236,-1
-0.52282,-0.036961,0.39834,0.236,1,-0.56079,-0.037967,0.37601,0.22881,-1
-0.56079,-0.037967,0.37601,0.22881,-1,-0.59947,-0.038688,0.35325,0.22366,-1
-0.59947,-0.038688,0.35325,0.22366,-1,-0.6386,-0.039124,0.33024,0.22054,-1
-0.6386,-0.039124,0.33024,0.22054,-1,-0.67588,-0.037279,0.30831,0.23372,-1
-0.67588,-0.037279,0.30831,0.23372,1,-0.71105,-0.035176,0.28762,0.24874,-1
-0.71105,-0.035176,0.28762,0.24874,1,-0.7439,-0.032843,0.2683,0.26541,-1
-0.7439,-0.032843,0.2683,0.26541,1,-0.7742,-0.030308,0.25047,0.28351,-1
-0.7742,-0.030308,0.25047,0.28351,1,-0.8018,-0.027601,0.23423,0.30285,-1
-0.8018,-0.027601,0.23423,0.30285,1,-0.82855,-0.026748,0.2185,0.30894,-1
-0.82855,-0.026748,0.2185,0.30894,-1,-0.85232,-0.023767,0.20452,0.33024,-1
-0.85232,-0.023767,0.20452,0.33024,1,-0.873,-0.020682,0.19235,0.35227,-1
-0.873,-0.020682,0.19235,0.35227,1,-0.89252,-0.019516,0.18087,0.3606,-1
-0.89252,-0.019516,0.18087,0.3606,-1,-0.9088,-0.01628,0.1713,0.38371,-1
-0.9088,-0.01628,0.1713,0.38371,1,-0.92179,-0.012993,0.16365,0.40719,-1
-0.92179,-0.012993,0.16365,0.40719,1,-0.93346,-0.011668,0.15679,0.41666,-1
-0.93346,-0.011668,0.15679,0.41666,-1,-0.94377,-0.010312,0.15072,0.42634,-1
-0.94377,-0.010312,0.15072,0.42634,-1,-0.9527,-0.0089311,0.14547,0.43621,-1
-0.9527,-0.0089311,0.14547,0.43621,-1,-0.95823,-0.0055309,0.14222,0.46049,-1
-0.95823,-0.0055309,0.14222,0.46049,1,-0.96035,-0.0021194,0.14097,0.48486,-1
-0.96035,-0.0021194,0.14097,0.48486,1,-0.95906,0.0012962,0.14173,0.50926,-1
-0.95906,0.0012962,0.14173,0.50926,1,-0.95635,0.0027093,0.14333,0.51935,-1
-0.95635,0.0027093,0.14333,0.51935,-1,-0.95023,0.006117,0.14692,0.54369,-1
-0.95023,0.006117,0.14692,0.54369,1,-0.94072,0.009512,0.15252,0.56794,-1
-0.94072,0.009512,0.15252,0.56794,1,-0.92983,0.010886,0.15892,0.57775,-1
-0.92983,0.010886,0.15892,0.57775,-1,-0.9176,0.012232,0.16612,0.58737,-1
-0.9176,0.012232,0.16612,0.58737,-1,-0.90405,0.013546,0.17409,0.59675,-1
-0.90405,0.013546,0.17409,0.59675,-1,-0.88924,0.014819,0.1828,0.60585,-1
-0.88924,0.014819,0.1828,0.60585,-1,-0.87319,0.016043,0.19224,0.61459,-1
-0.87319,0.016043,0.19224,0.61459,-1,-0.85598,0.01721,0.20236,0.62293,-1
-0.85598,0.01721,0.20236,0.62293,-1,-0.83567,0.02031,0.21431,0.64507,-1
-0.83567,0.02031,0.21431,0.64507,1,-0.81235,0.023323,0.22803,0.66659,-1
-0.81235,0.023323,0.22803,0.66659,1,-0.78612,0.026228,0.24346,0.68734,-1
-0.78612,0.026228,0.24346,0.68734,1,-0.75712,0.029,0.26052,0.70714,-1
-0.75712,0.029,0.26052,0.70714,1,-0.72551,0.031611,0.27911,0.72579,-1
-0.72551,0.031611,0.27911,0.72579,1,-0.69348,0.032035,0.29796,0.72882,-1
-0.69348,0.032035,0.29796,0.72882,-1,-0.65922,0.034254,0.31811,0.74467,-1
-0.65922,0.034254,0.31811,0.74467,1,-0.62298,0.036244,0.33943,0.75888,-1
-0.62298,0.036244,0.33943,0.75888,1,-0.585,0.037978,0.36177,0.77127,-1
-0.585,0.037978,0.36177,0.77127,1,-0.54556,0.039436,0.38496,0.78168,-1
-0.54556,0.039436,0.38496,0.78168,1,-0.50496,0.0406,0.40885,0.79,-1
-0.50496,0.0406,0.40885,0.79,1,-0.4635,0.041461,0.43323,0.79615,-1
-0.4635,0.041461,0.43323,0.79615,1,-0.42349,0.040013,0.45677,0.7858,-1
-0.42349,0.040013,0.45677,0.7858,-1,-0.38522,0.038273,0.47928,0.77338,-1
-0.38522,0.038273,0.47928,0.77338,-1,-0.34695,0.038265,0.50179,0.77332,-1
-0.34695,0.038265,0.50179,0.77332,1,-0.31095,0.036001,0.52297,0.75715,-1
-0.31095,0.036001,0.52297,0.75715,-1,-0.27544,0.035512,0.54386,0.75366,-1
-0.27544,0.035512,0.54386,0.75366,1,-0.24062,0.034818,0.56434,0.7487,-1
-0.24062,0.034818,0.56434,0.7487,1,-0.20868,0.031942,0.58313,0.72815,-1
-0.20868,0.031942,0.58313,0.72815,-1,-0.17976,0.028916,0.60014,0.70654,-1
-0.17976,0.028916,0.60014,0.70654,-1,-0.15199,0.027771,0.61647,0.69836,-1
-0.15199,0.027771,0.61647,0.69836,1,-0.12747,0.024526,0.6309,0.67519,-1
-0.12747,0.024526,0.6309,0.67519,-1,-0.10626,0.021207,0.64338,0.65148,-1
-0.10626,0.021207,0.64338,0.65148,-1,-0.086428,0.019833,0.65504,0.64166,-1
-0.086428,0.019833,0.65504,0.64166,1,-0.070012,0.016416,0.6647,0.61726,-1
-0.070012,0.016416,0.6647,0.61726,-1,-0.057041,0.012971,0.67233,0.59265,-1
-0.057041,0.012971,0.67233,0.59265,-1,-0.047533,0.0095075,0.67792,0.56791,-1
-0.047533,0.0095075,0.67792,0.56791,-1,-0.0415,0.0060329,0.68147,0.54309,-1
-0.0415,0.0060329,0.68147,0.54309,-1,-0.038948,0.0025523,0.68297,0.51823,-1
-0.038948,0.0025523,0.68297,0.51823,-1,-0.037879,0.0010693,0.6836,0.50764,-1
-0.037879,0.0010693,0.6836,0.50764,1,-0.040293,-0.0024146,0.68218,0.48275,-1
-0.040293,-0.0024146,0.68218,0.48275,-1,-0.04619,-0.0058963,0.67871,0.45788,-1
-0.04619,-0.0058963,0.67871,0.45788,-1,-0.055562,-0.0093724,0.6732,0.43305,-1
-0.055562,-0.0093724,0.6732,0.43305,-1,-0.0684,-0.012838,0.66565,0.4083,-1
-0.0684,-0.012838,0.66565,0.4083,-1,-0.084685,-0.016285,0.65607,0.38368,-1
-0.084685,-0.016285,0.65607,0.38368,-1,-0.10439,-0.019705,0.64448,0.35925,-1
-0.10439,-0.019705,0.64448,0.35925,-1,-0.12747,-0.023083,0.6309,0.33512,-1
-0.12747,-0.023083,0.6309,0.33512,-1,-0.15388,-0.026403,0.61537,0.31141,-1
-0.15388,-0.026403,0.61537,0.31141,-1,-0.18352,-0.029641,0.59793,0.28828,-1
-0.18352,-0.029641,0.59793,0.28828,-1,-0.21429,-0.030772,0.57983,0.2802,-1
-0.21429,-0.030772,0.57983,0.2802,1,-0.24606,-0.031773,0.56114,0.27305,-1
-0.24606,-0.031773,0.56114,0.27305,1,-0.27868,-0.032622,0.54195,0.26699,-1
-0.27868,-0.032622,0.54195,0.26699,1,-0.31198,-0.033298,0.52236,0.26216,-1
-0.31198,-0.033298,0.52236,0.26216,1,-0.34576,-0.033781,0.50249,0.25871,-1
-0.34576,-0.033781,0.50249,0.25871,1,-0.38181,-0.036052,0.48129,0.24249,-1
-0.38181,-0.036052,0.48129,0.24249,-1,-0.4179,-0.036084,0.46006,0.24226,-1
-0.4179,-0.036084,0.46006,0.24226,1,-0.45376,-0.035863,0.43896,0.24384,-1
-0.45376,-0.035863,0.43896,0.24384,1,-0.48914,-0.035383,0.41815,0.24726,-1
-0.48914,-0.035383,0.41815,0.24726,1,-0.52578,-0.036641,0.3966,0.23828,-1
-0.52578,-0.036641,0.3966,0.23828,-1,-0.56141,-0.035625,0.37564,0.24554,-1
-0.56141,-0.035625,0.37564,0.24554,1,-0.59575,-0.034342,0.35544,0.2547,-1
-0.59575,-0.034342,0.35544,0.2547,1,-0.63056,-0.034805,0.33497,0.25139,-1
-0.63056,-0.034805,0.33497,0.25139,-1,-0.66357,-0.033016,0.31555,0.26417,-1
-0.66357,-0.033016,0.31555,0.26417,1,-0.69657,-0.032997,0.29614,0.26431,-1
-0.69657,-0.032997,0.29614,0.26431,-1,-0.72933,-0.032757,0.27687,0.26602,-1
-0.72933,-0.032757,0.27687,0.26602,-1,-0.76164,-0.03231,0.25786,0.26921,-1
-0.76164,-0.03231,0.25786,0.26921,-1,-0.79131,-0.029673,0.24041,0.28805,-1
-0.79131,-0.029673,0.24041,0.28805,1,-0.81818,-0.026874,0.2246,0.30804,-1
-0.81818,-0.026874,0.2246,0.30804,1,-0.84212,-0.023941,0.21051,0.32899,-1
-0.84212,-0.023941,0.21051,0.32899,1,-0.86502,-0.0229,0.19704,0.33643,-1
-0.86502,-0.0229,0.19704,0.33643,-1,-0.88679,-0.021764,0.18424,0.34454,-1
-0.88679,-0.021764,0.18424,0.34454,-1,-0.90534,-0.018548,0.17333,0.36752,-1
-0.90534,-0.018548,0.17333,0.36752,1,-0.92061,-0.015271,0.16435,0.39092,-1
-0.92061,-0.015271,0.16435,0.39092,1,-0.93456,-0.013949,0.15614,0.40037,-1
-0.93456,-0.013949,0.15614,0.40037,-1,-0.94515,-0.01059,0.14991,0.42436,-1
-0.94515,-0.01059,0.14991,0.42436,1,-0.95435,-0.0092065,0.1445,0.43424,-1
-0.95435,-0.0092065,0.1445,0.43424,-1,-0.96216,-0.0078029,0.13991,0.44427,-1
-0.96216,-0.0078029,0.13991,0.44427,-1,-0.96854,-0.0063838,0.13615,0.4544,-1
-0.96854,-0.0063838,0.13615,0.4544,-1,-0.97349,-0.0049531,0.13324,0.46462,-1
-0.97349,-0.0049531,0.13324,0.46462,-1,-0.97701,-0.003514,0.13117,0.4749,-1
-0.97701,-0.003514,0.13117,0.4749,-1,-0.97908,-0.0020692,0.12996,0.48522,-1
-0.97908,-0.0020692,0.12996,0.48522,-1,-0.9797,-0.00062121,0.12959,0.49556,-1
-0.9797,-0.00062121,0.12959,0.49556,-1,-0.97887,0.00082771,0.13008,0.50591,-1
-0.97887,0.00082771,0.13008,0.50591,-1,-0.97459,0.0042754,0.13259,0.53054,-1
-0.97459,0.0042754,0.13259,0.53054,1,-0.96688,0.0077163,0.13713,0.55512,-1
-0.96688,0.0077163,0.13713,0.55512,1,-0.95773,0.0091441,0.14251,0.56531,-1
-0.95773,0.0091441,0.14251,0.56531,-1,-0.94518,0.012555,0.14989,0.58968,-1
-0.94518,0.012555,0.14989,0.58968,1,-0.92924,0.015938,0.15927,0.61385,-1
-0.92924,0.015938,0.15927,0.61385,1,-0.91196,0.017283,0.16944,0.62345,-1
-0.91196,0.017283,0.16944,0.62345,-1,-0.89338,0.018581,0.18037,0.63272,-1
-0.89338,0.018581,0.18037,0.63272,-1,-0.87156,0.021819,0.1932,0.65585,-1
-0.87156,0.021819,0.1932,0.65585,1,-0.84858,0.02298,0.20672,0.66414,-1
-0.84858,0.02298,0.20672,0.66414,-1,-0.82453,0.024049,0.22087,0.67178,-1
-0.82453,0.024049,0.22087,0.67178,-1,-0.79752,0.027012,0.23675,0.69294,-1
-0.79752,0.027012,0.23675,0.69294,1,-0.76767,0.029843,0.25431,0.71316,-1
-0.76767,0.029843,0.25431,0.71316,1,-0.73716,0.030514,0.27226,0.71796,-1
-0.73716,0.030514,0.27226,0.71796,-1,-0.70615,0.031008,0.2905,0.72149,-1
-0.70615,0.031008,0.2905,0.72149,-1,-0.67284,0.03331,0.31009,0.73793,-1
-0.67284,0.03331,0.31009,0.73793,1,-0.63945,0.033392,0.32974,0.73852,-1
-0.63945,0.033392,0.32974,0.73852,-1,-0.60421,0.035244,0.35047,0.75174,-1
-0.60421,0.035244,0.35047,0.75174,1,-0.56736,0.036842,0.37214,0.76316,-1
-0.56736,0.036842,0.37214,0.76316,1,-0.53119,0.03617,0.39342,0.75836,-1
-0.53119,0.03617,0.39342,0.75836,-1,-0.49597,0.035227,0.41414,0.75162,-1
-0.49597,0.035227,0.41414,0.75162,-1,-0.46195,0.03402,0.43415,0.743,-1
-0.46195,0.03402,0.43415,0.743,-1,-0.42739,0.03456,0.45448,0.74686,-1
-0.42739,0.03456,0.45448,0.74686,1,-0.39254,0.034848,0.47498,0.74892,-1
-0.39254,0.034848,0.47498,0.74892,1,-0.35965,0.032891,0.49432,0.73493,-1
-0.35965,0.032891,0.49432,0.73493,-1,-0.32894,0.03071,0.51239,0.71936,-1
-0.32894,0.03071,0.51239,0.71936,-1,-0.30061,0.028332,0.52905,0.70237,-1
-0.30061,0.028332,0.52905,0.70237,-1,-0.27483,0.025781,0.54422,0.68415,-1
-0.27483,0.025781,0.54422,0.68415,-1,-0.25174,0.023084,0.5578,0.66488,-1
-0.25174,0.023084,0.5578,0.66488,-1,-0.22948,0.022263,0.57089,0.65902,-1
-0.22948,0.022263,0.57089,0.65902,1,-0.21015,0.019333,0.58227,0.63809,-1
-0.21015,0.019333,0.58227,0.63809,1,-0.88637,-0.067287,0.18449,0.019381,-1
-0.88637,-0.067287,0.18449,0.019381,1,-0.95044,-0.064072,0.1468,0.042343,-1
-0.95044,-0.064072,0.1468,0.042343,-1,-1.0131,-0.062677,0.10993,0.05231,-1
-1.0131,-0.062677,0.10993,0.05231,1,-1.0723,-0.05919,0.075111,0.077217,-1
-1.0723,-0.05919,0.075111,0.077217,-1,-1.13,-0.057697,0.041172,0.087881,-1
-1.13,-0.057697,0.041172,0.087881,-1,-1.1863,-0.056273,0.0080702,0.098047,-1
-1.1863,-0.056273,0.0080702,0.098047,1,-1.2,0,-1.1102e-16,0.5,-1
-1.2,0,-1.1102e-16,0.5,1,-1.1968,0.0032419,0.001907,0.52316,-1
-1.1968,0.0032419,0.001907,0.52316,1,-1.1903,0.0064944,0.0057273,0.54639,-1
-1.1903,0.0064944,0.0057273,0.54639,1,-1.1805,0.0097677,0.011473,0.56977,-1
-1.1805,0.0097677,0.011473,0.56977,-1,-1.1694,0.01107,0.017985,0.57907,-1
-1.1694,0.01107,0.017985,0.57907,-1,-1.157,0.012404,0.025282,0.5886,-1
-1.157,0.012404,0.025282,0.5886,-1,-1.1433,0.01377,0.033381,0.59836,-1
-1.1433,0.01377,0.033381,0.59836,1,-1.1261,0.017167,0.04348,0.62262,-1
-1.1261,0.017167,0.04348,0.62262,-1,-1.1075,0.018597,0.054419,0.63284,-1
-1.1075,0.018597,0.054419,0.63284,-1,-1.0874,0.020056,0.066217,0.64326,-1
-1.0874,0.020056,0.066217,0.64326,-1,-1.0659,0.021538,0.078886,0.65384,-1
-1.0659,0.021538,0.078886,0.65384,1,-1.0409,0.025034,0.093612,0.67882,-1
-1.0409,0.025034,0.093612,0.67882,-1,-1.0143,0.026534,0.10922,0.68953,-1
-1.0143,0.026534,0.10922,0.68953,1,-0.9843,0.030022,0.12688,0.71444,-1
-0.9843,0.030022,0.12688,0.71444,-1,-0.95283,0.031477,0.1454,0.72484,-1
-0.95283,0.031477,0.1454,0.72484,1,-0.91795,0.034878,0.16591,0.74913,-1
-0.91795,0.034878,0.16591,0.74913,-1,-0.88176,0.036192,0.1872,0.75851,-1
-0.88176,0.036192,0.1872,0.75851,1,-0.84237,0.03939,0.21037,0.78136,-1
-0.84237,0.03939,0.21037,0.78136,1,-0.79993,0.042433,0.23533,0.80309,-1
-0.79993,0.042433,0.23533,0.80309,-1,-0.75666,0.043276,0.26079,0.80912,-1
-0.75666,0.043276,0.26079,0.80912,1,-0.71077,0.045885,0.28778,0.82775,-1
-0.71077,0.045885,0.28778,0.82775,1,-0.66256,0.048216,0.31614,0.8444,-1
-0.66256,0.048216,0.31614,0.8444,1,-0.61233,0.050229,0.34569,0.85878,-1
-0.61233,0.050229,0.34569,0.85878,-1,-0.56244,0.049886,0.37503,0.85633,-1
-0.56244,0.049886,0.37503,0.85633,1,-0.51126,0.051177,0.40514,0.86555,-1
-0.51126,0.051177,0.40514,0.86555,-1,-0.46118,0.050084,0.4346,0.85775,-1
-0.46118,0.050084,0.4346,0.85775,-1,-0.41256,0.048619,0.4632,0.84728,-1
-0.41256,0.048619,0.4632,0.84728,1,-0.36376,0.048802,0.49191,0.84858,-1
-0.36376,0.048802,0.49191,0.84858,-1,-0.31711,0.046648,0.51935,0.8332,-1
-0.31711,0.046648,0.51935,0.8332,1,-0.27091,0.046197,0.54652,0.82998,-1
-0.27091,0.046197,0.54652,0.82998,-1,-0.22744,0.043478,0.5721,0.81056,-1
-0.22744,0.043478,0.5721,0.81056,-1,-0.1869,0.040538,0.59594,0.78955,-1
-0.1869,0.040538,0.59594,0.78955,1,-0.14748,0.03942,0.61913,0.78157,-1
-0.14748,0.03942,0.61913,0.78157,-1,-0.11132,0.036161,0.6404,0.75829,-1
-0.11132,0.036161,0.6404,0.75829,1,-0.076518,0.034799,0.66087,0.74857,-1
-0.076518,0.034799,0.66087,0.74857,-1,-0.045153,0.031365,0.67932,0.72403,-1
-0.045153,0.031365,0.67932,0.72403,1,-0.015266,0.029888,0.6969,0.71348,-1
-0.015266,0.029888,0.6969,0.71348,-1,0.011125,0.02639,0.71243,0.6885,-1
0.011125,0.02639,0.71243,0.6885,-1,0.034016,0.022892,0.72589,0.66351,-1
0.034016,0.022892,0.72589,0.66351,1,0.055421,0.021405,0.73848,0.65289,-1
0.055421,0.021405,0.73848,0.65289,-1,0.07336,0.017939,0.74904,0.62814,-1
0.07336,0.017939,0.74904,0.62814,-1,0.08786,0.0145,0.75756,0.60357,-1
0.08786,0.0145,0.75756,0.60357,1,0.10095,0.013086,0.76526,0.59347,-1
0.10095,0.013086,0.76526,0.59347,-1,0.11065,0.0096996,0.77097,0.56928,-1
0.11065,0.0096996,0.77097,0.56928,1,0.11898,0.0083361,0.77587,0.55954,-1
0.11898,0.0083361,0.77587,0.55954,-1,0.12397,0.0049937,0.77881,0.53567,-1
0.12397,0.0049937,0.77881,0.53567,1,0.12764,0.0036646,0.78096,0.52618,-1
0.12764,0.0036646,0.78096,0.52618,-1,0.12799,0.00034564,0.78117,0.50247,-1
0.12799,0.00034564,0.78117,0.50247,-1,0.12501,-0.0029723,0.77942,0.47877,-1
0.12501,-0.0029723,0.77942,0.47877,-1,0.11871,-0.0062986,0.77571,0.45501,-1
0.11871,-0.0062986,0.77571,0.45501,1,0.11107,-0.0076417,0.77122,0.44542,-1
0.11107,-0.0076417,0.77122,0.44542,1,0.10207,-0.0090042,0.76592,0.43568,-1
0.10207,-0.0090042,0.76592,0.43568,-1,0.089681,-0.012388,0.75864,0.41152,-1
0.089681,-0.012388,0.75864,0.41152,1,0.075883,-0.013798,0.75052,0.40144,-1
0.075883,-0.013798,0.75052,0.40144,-1,0.058649,-0.017233,0.74038,0.3769,-1
0.058649,-0.017233,0.74038,0.3769,-1,0.037954,-0.020695,0.72821,0.35218,-1
0.037954,-0.020695,0.72821,0.35218,-1,0.013776,-0.024179,0.71399,0.3273,-1
0.013776,-0.024179,0.71399,0.3273,-1,-0.013901,-0.027677,0.69771,0.30231,-1
-0.013901,-0.027677,0.69771,0.30231,-1,-0.045075,-0.031174,0.67937,0.27733,-1
-0.045075,-0.031174,0.67937,0.27733,1,-0.077727,-0.032652,0.66016,0.26677,-1
-0.077727,-0.032652,0.66016,0.26677,-1,-0.11381,-0.036084,0.63893,0.24226,-1
-0.11381,-0.036084,0.63893,0.24226,-1,-0.15325,-0.03944,0.61574,0.21829,-1
-0.15325,-0.03944,0.61574,0.21829,-1,-0.19593,-0.04268,0.59063,0.19514,-1
-0.19593,-0.04268,0.59063,0.19514,1,-0.23969,-0.04376,0.56489,0.18743,-1
-0.23969,-0.04376,0.56489,0.18743,1,-0.28433,-0.044641,0.53863,0.18113,-1
-0.28433,-0.044641,0.53863,0.18113,1,-0.32962,-0.045286,0.51199,0.17653,-1
-0.32962,-0.045286,0.51199,0.17653,1,-0.37528,-0.04566,0.48513,0.17386,-1
-0.37528,-0.04566,0.48513,0.17386,1,-0.42101,-0.045736,0.45823,0.17331,-1
-0.42101,-0.045736,0.45823,0.17331,-1,-0.46851,-0.047493,0.43029,0.16076,-1
-0.46851,-0.047493,0.43029,0.16076,-1,-0.51741,-0.048905,0.40152,0.15068,-1
-0.51741,-0.048905,0.40152,0.15068,1,-0.56536,-0.047951,0.37332,0.15749,-1
-0.56536,-0.047951,0.37332,0.15749,1,-0.612,-0.046639,0.34588,0.16687,-1
-0.612,-0.046639,0.34588,0.16687,-1,-0.65898,-0.046983,0.31824,0.16441,-1
-0.65898,-0.046983,0.31824,0.16441,-1,-0.70598,-0.046996,0.2906,0.16432,-1
-0.70598,-0.046996,0.2906,0.16432,1,-0.75067,-0.044695,0.26431,0.18075,-1
-0.75067,-0.044695,0.26431,0.18075,1,-0.7928,-0.042121,0.23953,0.19914,-1
-0.7928,-0.042121,0.23953,0.19914,1,-0.83211,-0.039314,0.21641,0.21919,-1
-0.83211,-0.039314,0.21641,0.21919,1,-0.86843,-0.036317,0.19504,0.2406,-1
-0.86843,-0.036317,0.19504,0.2406,-1,-0.90359,-0.035168,0.17436,0.2488,-1
-0.90359,-0.035168,0.17436,0.2488,-1,-0.93749,-0.033896,0.15442,0.25788,-1
-0.93749,-0.033896,0.15442,0.25788,-1,-0.97002,-0.03253,0.13528,0.26764,-1
-0.97002,-0.03253,0.13528,0.26764,-1,-1.0011,-0.031097,0.11699,0.27788,-1
